No.,Time,Source,Destination,Protocol,Length,Info,,label
2037,124.779765,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2038,124.793883,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2039,124.858974,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2040,124.859569,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2041,124.898657,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2042,129.880843,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2043,129.880985,100.86.186.37,157.240.229.35,UDP,989,64722  >  443 Len=947,,2
2044,129.892675,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2045,129.905846,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2046,129.913018,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2047,130.124128,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
2048,130.171231,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
2049,130.19281,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2050,130.40621,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
2051,130.42579,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2052,130.426232,100.86.186.37,157.240.229.35,UDP,85,64722  >  443 Len=43,,2
2053,130.426271,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2054,130.426271,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2055,130.426755,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2056,130.426755,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2057,130.428408,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2058,130.42851,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2059,130.430899,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2060,130.431139,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2061,130.431531,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2062,130.431531,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2063,130.431734,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2064,130.431734,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2065,130.436108,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2066,130.436392,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2067,130.436577,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2068,130.436577,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2069,130.436935,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2070,130.442708,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2071,130.442933,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2072,130.442955,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2073,130.442955,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2074,130.44317,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2075,130.443243,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2076,130.443373,157.240.229.35,100.86.186.37,UDP,1114,443  >  64722 Len=1072,,2
2077,130.443588,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2078,130.449793,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2079,130.45308,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2080,130.45336,100.86.186.37,157.240.229.35,UDP,79,64722  >  443 Len=37,,2
2081,130.45366,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
2082,130.460276,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2083,130.460568,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2084,130.469885,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2085,130.470327,157.240.229.35,100.86.186.37,UDP,346,443  >  64722 Len=304,,2
2086,130.470677,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2087,130.485367,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2088,130.498837,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2089,130.499816,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2090,130.499816,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2091,130.499816,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2092,130.499816,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2093,130.503428,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2094,130.503428,157.240.229.35,100.86.186.37,UDP,1082,443  >  64722 Len=1040,,2
2095,130.503782,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
2096,130.506328,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
2097,130.507124,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
2098,130.610055,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2099,130.610055,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2100,130.610055,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2101,130.610055,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2102,130.610055,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2103,130.610055,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2104,130.610055,157.240.229.35,100.86.186.37,UDP,634,443  >  64722 Len=592,,2
2105,130.615519,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2106,130.617292,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2107,130.623934,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2108,130.640627,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
2109,130.64332,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2110,130.643801,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2111,130.643801,157.240.229.35,100.86.186.37,UDP,762,443  >  64722 Len=720,,2
2112,130.643801,157.240.229.35,100.86.186.37,UDP,634,443  >  64722 Len=592,,2
2113,130.643801,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2114,130.647027,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2115,130.700404,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2116,130.915827,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2117,130.915932,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
2118,130.915964,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
2119,130.915992,100.86.186.37,157.240.229.35,UDP,1049,64722  >  443 Len=1007,,2
2120,130.973873,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2121,130.980017,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2122,130.996638,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2123,131.201183,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
2124,131.247232,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2125,131.277818,157.240.229.35,100.86.186.37,UDP,1269,443  >  64722 Len=1227,,2
2126,131.277818,157.240.229.35,100.86.186.37,UDP,1269,443  >  64722 Len=1227,,2
2127,131.278279,100.86.186.37,157.240.229.35,UDP,87,64722  >  443 Len=45,,2
2128,131.278404,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
2129,131.288259,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2130,131.28901,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2131,131.28901,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2132,131.289309,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2133,131.289465,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2134,131.289708,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2135,131.301526,157.240.229.35,100.86.186.37,UDP,282,443  >  64722 Len=240,,2
2136,131.305347,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2137,131.363898,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2138,131.363898,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2139,131.367384,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2140,131.43132,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2141,131.431421,100.86.186.37,157.240.229.35,UDP,220,64722  >  443 Len=178,,2
2142,131.476637,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2143,131.48295,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2144,131.494169,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2145,131.557051,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2146,131.557051,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2147,131.557725,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2148,131.560419,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2149,131.615734,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2150,132.529204,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2151,132.529425,100.86.186.37,157.240.229.35,UDP,220,64722  >  443 Len=178,,2
2152,132.539343,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2153,132.544124,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2154,132.566896,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2155,132.570792,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2156,132.571052,100.86.186.37,157.240.229.35,UDP,990,64722  >  443 Len=948,,2
2157,132.580674,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2158,132.594176,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2159,132.607657,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2160,132.617344,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2161,132.618277,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2162,132.649314,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2163,132.861913,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
2164,132.891504,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2165,133.066533,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2166,133.066533,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2167,133.066533,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2168,133.06725,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2169,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2170,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2171,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2172,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2173,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2174,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2175,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2176,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2177,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2178,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2179,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2180,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2181,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2182,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2183,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2184,133.068081,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2185,133.068081,157.240.229.35,100.86.186.37,UDP,986,443  >  64722 Len=944,,2
2186,133.068081,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
2187,133.069481,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
2188,133.069855,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
2189,133.070042,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2190,133.070826,157.240.229.35,100.86.186.37,UDP,634,443  >  64722 Len=592,,2
2191,133.076953,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2192,133.094397,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2193,133.094397,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2194,133.094844,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2195,133.094844,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2196,133.095152,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2197,133.097133,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2198,133.10207,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2199,133.10207,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2200,133.10207,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2201,133.10207,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2202,133.10207,157.240.229.35,100.86.186.37,UDP,314,443  >  64722 Len=272,,2
2203,133.107923,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2204,133.107667,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
2205,133.112997,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2206,133.124517,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
2207,133.129798,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2208,133.223808,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2209,133.224148,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2210,133.224216,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2211,133.224216,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2212,133.2246,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2213,133.2247,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2214,133.225291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2215,133.225291,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2216,133.225689,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2217,133.22896,100.86.186.37,157.240.229.35,UDP,79,64722  >  443 Len=37,,2
2218,133.239197,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2219,133.239197,157.240.229.35,100.86.186.37,UDP,858,443  >  64722 Len=816,,2
2220,133.244892,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
2221,133.246396,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
2222,133.251712,157.240.229.35,100.86.186.37,UDP,794,443  >  64722 Len=752,,2
2223,133.255945,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2224,133.256011,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
2225,133.26168,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2226,133.27769,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
2227,133.27769,157.240.229.35,100.86.186.37,UDP,730,443  >  64722 Len=688,,2
2228,133.281588,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2229,133.29626,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
2230,133.297567,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2231,133.297567,157.240.229.35,100.86.186.37,UDP,346,443  >  64722 Len=304,,2
2232,133.298903,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2233,133.301556,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2234,133.33026,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2235,133.386145,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2236,133.386273,100.86.186.37,157.240.229.35,UDP,220,64722  >  443 Len=178,,2
2237,133.38988,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2238,133.38999,100.86.186.37,157.240.229.35,UDP,1167,64722  >  443 Len=1125,,2
2239,133.400222,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2240,133.402842,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2241,133.403554,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
2242,133.426733,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2243,133.479755,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
2244,133.48011,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2245,133.515071,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2246,133.515685,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2247,133.51595,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2248,133.516277,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2249,133.516277,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2250,133.51663,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2251,133.51663,157.240.229.35,100.86.186.37,UDP,826,443  >  64722 Len=784,,2
2252,133.53432,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2253,133.546313,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2254,133.865252,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2255,133.865369,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
2256,133.865419,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
2257,133.865471,100.86.186.37,157.240.229.35,UDP,176,64722  >  443 Len=134,,2
2258,133.875651,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2259,133.881874,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2260,133.894028,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2261,134.013482,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2262,134.013482,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2263,134.013482,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2264,134.013482,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2265,134.0147,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2266,134.016389,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2267,134.017425,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2268,134.019405,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2269,134.019405,157.240.229.35,100.86.186.37,UDP,602,443  >  64722 Len=560,,2
2270,134.023577,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2271,134.057606,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2272,135.014399,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2273,135.014485,100.86.186.37,157.240.229.35,UDP,232,64722  >  443 Len=190,,2
2274,135.025208,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2275,135.028598,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2276,135.037787,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2277,135.104062,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
2278,135.104788,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2279,135.129761,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2280,135.407278,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
2281,135.407375,100.86.186.37,157.240.229.35,UDP,301,64722  >  443 Len=259,,2
2282,135.42122,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2283,135.424809,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
