No.,Time,Source,Destination,Protocol,Length,Info,label
1570,65.947115,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1571,65.947115,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1572,65.947115,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1573,65.947402,157.240.229.174,100.86.73.172,QUIC,250,Protected Payload (KP0),2
1574,65.947891,100.86.73.172,157.240.229.174,QUIC,78,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1575,65.950622,100.86.73.172,157.240.229.174,QUIC,79,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1576,65.975765,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1577,66.200174,100.86.73.172,157.240.229.174,QUIC,1285,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1578,66.200258,100.86.73.172,157.240.229.174,QUIC,637,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1579,66.217315,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1580,66.22144,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1581,66.238601,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1582,66.371189,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1583,66.371907,100.86.73.172,157.240.229.174,QUIC,83,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1584,66.376198,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1585,66.376198,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1586,66.376198,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1587,66.376198,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1588,66.376198,157.240.229.174,100.86.73.172,QUIC,154,Protected Payload (KP0),2
1589,66.381275,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1590,66.390969,157.240.229.174,100.86.73.172,QUIC,1269,Protected Payload (KP0),2
1591,66.390969,157.240.229.174,100.86.73.172,QUIC,1269,Protected Payload (KP0),2
